country,client_type,average_basket,average_price,visit_number,age,gender,hobbies,customer_id
uk,occasional,4.0,5921.0,1.0,51.0,female,,1498
uk,occasional,4.0,-1.0,3.0,57.0,female,,1499
fr,occasional,1.0,2135.0,2.0,66.0,male,,1500
it,occasional,1.0,1480.0,1.0,51.0,male,,1501
uk,occasional,3.0,9288.0,2.0,40.0,male,,1502
uk,frequent,6.0,10563.0,4.0,41.0,female,,1503
fr,frequent,1.0,,4.0,45.0,male,,1504
fr,frequent,4.0,5954.0,14.0,49.0,female,,1505
it,occasional,1.0,1676.0,1.0,56.0,female,movies,1506
fr,occasional,2.0,2839.0,1.0,50.0,male,reading,1507
it,occasional,2.0,1569.0,1.0,46.0,male,,1508
fr,occasional,1.0,2342.0,2.0,52.0,male,reading,1509
fr,occasional,1.0,2424.0,1.0,73.0,male,sport,1510
uk,frequent,8.0,10449.0,12.0,56.0,male,,1511
it,vip,5.0,4993.0,5.0,65.0,male,,1512
fr,occasional,1.0,2663.0,2.0,52.0,male,,1513
uk,vip,4.0,19079.0,13.0,50.0,male,,1514
fr,occasional,1.0,1227.0,2.0,44.0,male,,1515
fr,occasional,2.0,1845.0,2.0,59.0,female,,1516
fr,frequent,3.0,5814.0,12.0,36.0,male,,1517
fr,vip,4.0,11650.0,19.0,58.0,male,,1518
fr,occasional,1.0,643.0,2.0,66.0,female,,1519
fr,frequent,2.0,6050.0,2.0,58.0,male,sport,1520
uk,occasional,2.0,5746.0,4.0,51.0,male,,1521
fr,occasional,2.0,2342.0,1.0,69.0,male,,1522
uk,occasional,5.0,-1.0,3.0,49.0,male,,1523
fr,frequent,2.0,6405.0,10.0,47.0,male,,1524
uk,occasional,2.0,6688.0,4.0,56.0,male,,1525
fr,occasional,2.0,2205.0,4.0,61.0,male,,1526
fr,occasional,1.0,1784.0,2.0,61.0,male,,1527
uk,occasional,3.0,3647.0,3.0,54.0,male,,1528
uk,occasional,2.0,8075.0,2.0,45.0,male,,1529
fr,frequent,2.0,5225.0,8.0,55.0,male,,1530
uk,occasional,3.0,5280.0,4.0,59.0,female,,1531
fr,occasional,1.0,1923.0,2.0,30.0,male,reading,1532
fr,occasional,1.0,2349.0,1.0,44.0,male,,1533
uk,frequent,3.0,9141.0,8.0,47.0,male,,1534
uk,frequent,5.0,9943.0,11.0,62.0,female,,1535
fr,frequent,4.0,5128.0,15.0,63.0,female,,1536
fr,frequent,2.0,-1.0,13.0,45.0,female,,1537
fr,frequent,4.0,6969.0,19.0,59.0,male,,1538
it,occasional,1.0,1196.0,3.0,52.0,male,sport,1539
fr,occasional,1.0,737.0,3.0,59.0,male,,1540
uk,frequent,5.0,-1.0,14.0,69.0,male,,1541
fr,occasional,1.0,1782.0,3.0,67.0,female,,1542
fr,occasional,3.0,1057.0,2.0,53.0,male,,1543
fr,occasional,4.0,1892.0,2.0,50.0,male,,1544
fr,occasional,1.0,2529.0,1.0,60.0,male,,1545
uk,occasional,4.0,6058.0,2.0,59.0,male,,1546
fr,occasional,1.0,3003.0,4.0,48.0,male,,1547
uk,occasional,2.0,6833.0,2.0,53.0,male,,1548
uk,occasional,3.0,9016.0,1.0,51.0,female,,1549
fr,vip,2.0,10873.0,10.0,66.0,male,,1550
it,occasional,3.0,1183.0,3.0,52.0,male,,1551
fr,occasional,2.0,1835.0,1.0,86.0,female,,1552
fr,occasional,1.0,2170.0,2.0,63.0,male,,1553
it,occasional,3.0,1729.0,2.0,67.0,male,,1554
fr,frequent,1.0,5789.0,15.0,57.0,male,,1555
fr,occasional,2.0,2523.0,3.0,55.0,male,,1556
fr,occasional,1.0,851.0,2.0,36.0,male,,1557
fr,frequent,2.0,4182.0,10.0,61.0,,,1558
uk,occasional,2.0,9228.0,3.0,56.0,male,,1559
uk,occasional,3.0,7663.0,2.0,44.0,female,,1560
fr,occasional,1.0,2106.0,1.0,71.0,male,,1561
fr,occasional,2.0,,1.0,58.0,female,,1562
uk,occasional,3.0,7644.0,3.0,53.0,male,,1563
uk,occasional,2.0,9212.0,2.0,72.0,female,,1564
uk,occasional,4.0,8634.0,4.0,50.0,male,,1565
uk,occasional,4.0,-1.0,3.0,,male,,1566
fr,frequent,3.0,5268.0,8.0,52.0,male,,1567
fr,occasional,1.0,1748.0,1.0,53.0,female,,1568
it,occasional,1.0,2081.0,3.0,63.0,male,,1569
fr,occasional,1.0,1991.0,3.0,64.0,male,,1570
uk,frequent,3.0,9544.0,11.0,72.0,male,,1571
fr,occasional,2.0,2332.0,1.0,63.0,female,,1572
fr,occasional,3.0,1993.0,1.0,57.0,male,,1573
fr,occasional,2.0,2479.0,3.0,55.0,male,,1574
fr,occasional,1.0,2384.0,2.0,44.0,male,,1575
fr,vip,6.0,8970.0,27.0,58.0,female,,1576
fr,frequent,1.0,6360.0,14.0,,male,,1577
uk,frequent,6.0,11640.0,14.0,49.0,male,,1578
fr,occasional,1.0,1573.0,2.0,57.0,female,,1579
fr,occasional,2.0,1847.0,2.0,44.0,male,,1580
fr,occasional,1.0,3392.0,2.0,,male,,1581
uk,occasional,4.0,8921.0,1.0,41.0,male,,1582
uk,occasional,3.0,6721.0,1.0,58.0,female,,1583
uk,occasional,4.0,5902.0,2.0,53.0,male,,1584
fr,vip,4.0,,17.0,43.0,female,,1585
uk,occasional,2.0,9474.0,1.0,61.0,female,,1586
fr,frequent,2.0,-1.0,8.0,43.0,male,,1587
uk,occasional,4.0,8195.0,3.0,62.0,male,,1588
it,occasional,1.0,1100.0,2.0,41.0,male,,1589
uk,frequent,3.0,10797.0,9.0,60.0,female,,1590
fr,occasional,1.0,2700.0,2.0,60.0,female,,1591
fr,occasional,3.0,1749.0,1.0,51.0,female,,1592
fr,occasional,1.0,1807.0,1.0,50.0,,,1593
uk,frequent,6.0,9728.0,12.0,54.0,male,,1594
fr,vip,2.0,9330.0,29.0,55.0,male,,1595
fr,occasional,1.0,2296.0,1.0,52.0,male,,1596
uk,vip,6.0,22898.0,11.0,59.0,male,reading,1597
fr,frequent,3.0,,17.0,44.0,male,,1598
uk,frequent,4.0,9251.0,8.0,73.0,male,,1599
fr,vip,3.0,10094.0,18.0,55.0,female,,1600
fr,occasional,2.0,1415.0,4.0,52.0,female,,1601
uk,vip,5.0,20162.0,8.0,42.0,male,sport,1602
fr,occasional,1.0,1361.0,2.0,40.0,female,,1603
it,occasional,1.0,2069.0,3.0,40.0,male,,1604
fr,occasional,2.0,2914.0,1.0,73.0,female,,1605
fr,occasional,2.0,2259.0,2.0,72.0,male,,1606
uk,occasional,1.0,6512.0,4.0,52.0,male,,1607
fr,occasional,1.0,1665.0,3.0,73.0,female,,1608
fr,occasional,1.0,1565.0,2.0,68.0,male,reading,1609
uk,occasional,2.0,7601.0,2.0,55.0,male,,1610
fr,occasional,1.0,1219.0,2.0,43.0,male,,1611
fr,occasional,1.0,,2.0,50.0,male,,1612
uk,occasional,3.0,5168.0,2.0,,male,,1613
uk,occasional,3.0,5218.0,3.0,,male,movies,1614
fr,frequent,4.0,,12.0,50.0,male,,1615
uk,frequent,6.0,10366.0,10.0,57.0,male,,1616
fr,occasional,1.0,,2.0,25.0,female,,1617
uk,occasional,3.0,7229.0,2.0,57.0,female,,1618
uk,vip,6.0,18989.0,11.0,56.0,male,,1619
fr,vip,4.0,10533.0,22.0,50.0,male,,1620
fr,occasional,1.0,1550.0,2.0,65.0,female,,1621
uk,frequent,5.0,7128.0,7.0,69.0,female,,1622
fr,occasional,1.0,1791.0,3.0,50.0,male,,1623
fr,frequent,1.0,5353.0,13.0,60.0,female,,1624
fr,occasional,1.0,3578.0,1.0,60.0,female,,1625
fr,frequent,1.0,4954.0,13.0,87.0,female,,1626
fr,occasional,1.0,2179.0,2.0,50.0,male,,1627
fr,occasional,1.0,2232.0,2.0,,female,movies,1628
fr,occasional,1.0,1589.0,1.0,75.0,female,,1629
fr,vip,4.0,11539.0,16.0,70.0,male,,1630
fr,occasional,1.0,1947.0,1.0,49.0,male,,1631
uk,occasional,3.0,7597.0,1.0,35.0,male,,1632
uk,vip,5.0,20931.0,10.0,52.0,male,,1633
fr,occasional,2.0,1835.0,2.0,47.0,male,,1634
uk,occasional,3.0,8297.0,3.0,47.0,male,,1635
uk,occasional,3.0,7557.0,2.0,54.0,male,,1636
fr,occasional,2.0,1807.0,4.0,34.0,male,,1637
fr,occasional,1.0,2932.0,4.0,62.0,male,,1638
fr,occasional,1.0,2069.0,2.0,50.0,male,,1639
fr,occasional,1.0,1428.0,3.0,46.0,male,,1640
fr,occasional,1.0,2198.0,2.0,57.0,male,,1641
fr,frequent,2.0,5849.0,9.0,64.0,male,,1642
uk,occasional,2.0,6209.0,3.0,40.0,female,,1643
it,occasional,3.0,1259.0,2.0,53.0,female,,1644
uk,occasional,4.0,5358.0,2.0,41.0,male,,1645
uk,occasional,4.0,9142.0,1.0,79.0,male,,1646
fr,occasional,1.0,2996.0,2.0,52.0,male,,1647
fr,occasional,1.0,1881.0,3.0,54.0,male,,1648
uk,occasional,3.0,8821.0,2.0,37.0,female,,1649
fr,occasional,1.0,2613.0,2.0,72.0,male,,1650
uk,vip,6.0,15442.0,8.0,59.0,female,,1651
fr,occasional,1.0,2390.0,1.0,50.0,male,,1652
uk,occasional,4.0,5481.0,2.0,56.0,male,,1653
uk,occasional,5.0,3042.0,2.0,61.0,male,,1654
fr,occasional,1.0,1317.0,4.0,47.0,male,,1655
fr,frequent,2.0,6552.0,4.0,51.0,male,,1656
it,frequent,1.0,4527.0,4.0,44.0,male,,1657
uk,occasional,3.0,4875.0,3.0,35.0,female,,1658
uk,occasional,3.0,10478.0,2.0,71.0,female,,1659
uk,occasional,3.0,7162.0,2.0,53.0,male,,1660
uk,occasional,2.0,-1.0,3.0,43.0,male,,1661
uk,occasional,3.0,9529.0,2.0,42.0,male,,1662
fr,frequent,3.0,6862.0,8.0,55.0,male,,1663
fr,occasional,1.0,1946.0,1.0,55.0,male,reading,1664
uk,frequent,5.0,9363.0,11.0,49.0,male,,1665
fr,frequent,2.0,4793.0,7.0,45.0,male,,1666
uk,occasional,3.0,6912.0,1.0,63.0,female,,1667
fr,occasional,1.0,1635.0,2.0,65.0,female,,1668
uk,vip,3.0,20288.0,10.0,43.0,male,,1669
uk,occasional,3.0,4968.0,3.0,55.0,female,,1670
fr,occasional,2.0,2036.0,1.0,40.0,female,,1671
fr,frequent,1.0,5707.0,9.0,54.0,male,,1672
fr,occasional,1.0,1996.0,1.0,66.0,male,,1673
fr,occasional,1.0,2608.0,1.0,36.0,female,,1674
fr,occasional,1.0,1596.0,2.0,57.0,,,1675
fr,frequent,3.0,6399.0,22.0,49.0,male,,1676
fr,frequent,2.0,6898.0,5.0,48.0,,,1677
fr,occasional,1.0,2206.0,1.0,49.0,female,,1678
uk,occasional,2.0,3916.0,3.0,62.0,female,reading,1679
uk,frequent,6.0,10004.0,10.0,75.0,male,,1680
fr,frequent,1.0,6421.0,6.0,49.0,male,,1681
uk,occasional,3.0,7470.0,2.0,18.0,female,,1682
fr,frequent,1.0,5749.0,12.0,52.0,male,,1683
fr,occasional,1.0,1852.0,3.0,53.0,female,,1684
uk,occasional,4.0,6896.0,3.0,54.0,male,,1685
fr,occasional,1.0,2705.0,3.0,64.0,male,,1686
fr,occasional,1.0,2002.0,2.0,60.0,male,,1687
fr,occasional,1.0,1782.0,1.0,54.0,male,,1688
fr,vip,2.0,11853.0,17.0,43.0,female,,1689
uk,occasional,3.0,5630.0,2.0,62.0,male,,1690
uk,frequent,4.0,9704.0,13.0,,male,,1691
fr,occasional,1.0,1090.0,1.0,69.0,male,,1692
uk,occasional,4.0,,3.0,72.0,female,theaters,1693
fr,occasional,2.0,2625.0,1.0,50.0,male,,1694
fr,occasional,1.0,1697.0,2.0,,female,,1695
fr,vip,2.0,,22.0,58.0,male,,1696
uk,frequent,9.0,9779.0,11.0,,female,,1697
it,occasional,3.0,1379.0,2.0,75.0,male,,1698
fr,occasional,1.0,2212.0,4.0,56.0,female,,1699
uk,frequent,5.0,7952.0,11.0,,male,,1700
it,occasional,2.0,1708.0,1.0,48.0,male,,1701
fr,frequent,2.0,6307.0,13.0,56.0,female,,1702
fr,occasional,1.0,2713.0,2.0,51.0,male,,1703
fr,vip,3.0,10788.0,19.0,57.0,male,,1704
fr,occasional,1.0,2377.0,1.0,57.0,male,,1705
uk,occasional,3.0,6269.0,2.0,69.0,male,sport,1706
uk,vip,5.0,17206.0,10.0,46.0,male,,1707
fr,frequent,3.0,6397.0,9.0,62.0,male,,1708
fr,occasional,1.0,2637.0,4.0,65.0,male,,1709
fr,occasional,2.0,1374.0,3.0,58.0,male,,1710
fr,occasional,1.0,1287.0,2.0,58.0,male,,1711
uk,frequent,4.0,,8.0,58.0,female,,1712
fr,occasional,3.0,1710.0,1.0,45.0,female,sport,1713
fr,occasional,1.0,2683.0,1.0,66.0,male,movies,1714
fr,occasional,1.0,2116.0,1.0,57.0,female,,1715
fr,occasional,2.0,1783.0,2.0,45.0,female,,1716
fr,occasional,2.0,1421.0,1.0,57.0,male,,1717
fr,occasional,1.0,842.0,3.0,32.0,male,,1718
fr,frequent,1.0,5599.0,8.0,48.0,male,,1719
fr,occasional,1.0,3099.0,1.0,51.0,male,,1720
fr,occasional,1.0,2130.0,4.0,55.0,male,movies,1721
uk,occasional,2.0,7387.0,1.0,63.0,male,,1722
fr,occasional,1.0,1815.0,1.0,74.0,male,,1723
uk,frequent,5.0,10411.0,9.0,,male,,1724
fr,frequent,2.0,6744.0,11.0,61.0,male,,1725
fr,occasional,2.0,2534.0,2.0,53.0,male,,1726
fr,occasional,1.0,1898.0,2.0,54.0,female,,1727
fr,occasional,1.0,3212.0,2.0,53.0,female,,1728
uk,occasional,3.0,7989.0,2.0,35.0,male,,1729
fr,occasional,1.0,1682.0,3.0,46.0,male,,1730
fr,occasional,1.0,1753.0,3.0,58.0,male,,1731
fr,occasional,1.0,2254.0,1.0,52.0,male,,1732
fr,frequent,2.0,4888.0,14.0,76.0,male,,1733
fr,occasional,1.0,2218.0,1.0,57.0,male,,1734
fr,frequent,2.0,5274.0,5.0,45.0,male,,1735
uk,occasional,4.0,6103.0,2.0,54.0,female,,1736
fr,occasional,1.0,2465.0,2.0,63.0,male,,1737
fr,occasional,1.0,1916.0,2.0,51.0,male,,1738
fr,occasional,2.0,1859.0,2.0,61.0,female,,1739
uk,occasional,3.0,8720.0,2.0,59.0,male,,1740
uk,frequent,7.0,,9.0,68.0,male,,1741
fr,occasional,1.0,2033.0,1.0,68.0,female,,1742
fr,occasional,2.0,2806.0,1.0,53.0,female,,1743
uk,frequent,4.0,10423.0,10.0,48.0,male,,1744
uk,occasional,4.0,6543.0,2.0,52.0,male,,1745
uk,occasional,3.0,6044.0,1.0,46.0,female,,1746
fr,occasional,1.0,2140.0,3.0,63.0,female,,1747
uk,occasional,3.0,7376.0,1.0,51.0,female,,1748
uk,frequent,5.0,9994.0,12.0,61.0,female,,1749
fr,frequent,1.0,7022.0,11.0,65.0,male,,1750
fr,occasional,1.0,1988.0,5.0,58.0,male,,1751
uk,frequent,4.0,10048.0,7.0,47.0,male,,1752
uk,occasional,2.0,7770.0,2.0,40.0,female,,1753
fr,frequent,2.0,6393.0,12.0,53.0,male,,1754
fr,occasional,1.0,1763.0,3.0,44.0,male,,1755
fr,frequent,4.0,5654.0,1.0,65.0,male,,1756
fr,occasional,1.0,1545.0,2.0,34.0,male,,1757
fr,occasional,3.0,2687.0,2.0,59.0,male,,1758
fr,occasional,1.0,1723.0,2.0,44.0,male,,1759
it,frequent,1.0,,5.0,30.0,male,,1760
uk,occasional,2.0,9255.0,1.0,45.0,male,,1761
fr,occasional,1.0,1082.0,3.0,45.0,male,reading,1762
uk,occasional,2.0,7826.0,4.0,57.0,female,,1763
it,vip,1.0,6075.0,10.0,67.0,male,,1764
fr,occasional,2.0,2349.0,1.0,71.0,male,,1765
fr,occasional,1.0,2024.0,4.0,41.0,male,,1766
fr,frequent,3.0,5879.0,1.0,51.0,male,movies,1767
fr,occasional,1.0,708.0,4.0,,male,,1768
uk,occasional,2.0,4646.0,4.0,,female,,1769
fr,occasional,1.0,2534.0,1.0,55.0,female,,1770
uk,occasional,3.0,6143.0,3.0,46.0,female,,1771
fr,frequent,1.0,,7.0,59.0,male,,1772
uk,occasional,3.0,5103.0,4.0,43.0,male,,1773
fr,frequent,4.0,,11.0,46.0,female,,1774
uk,frequent,6.0,8567.0,9.0,52.0,female,,1775
fr,occasional,1.0,2376.0,3.0,53.0,male,,1776
fr,occasional,2.0,3023.0,1.0,45.0,male,,1777
uk,occasional,2.0,7798.0,1.0,65.0,female,,1778
fr,occasional,1.0,2273.0,1.0,51.0,male,,1779
fr,frequent,2.0,7463.0,3.0,56.0,male,reading,1780
fr,frequent,2.0,6387.0,7.0,,female,,1781
fr,frequent,2.0,6482.0,6.0,80.0,female,movies,1782
fr,occasional,3.0,2145.0,1.0,70.0,male,,1783
uk,frequent,4.0,11542.0,11.0,58.0,male,,1784
uk,frequent,5.0,11900.0,10.0,55.0,male,,1785
uk,occasional,1.0,5338.0,3.0,63.0,male,,1786
uk,occasional,5.0,5723.0,2.0,63.0,male,,1787
fr,occasional,1.0,1448.0,1.0,59.0,male,,1788
fr,frequent,2.0,6204.0,12.0,64.0,female,,1789
it,vip,3.0,6229.0,8.0,65.0,male,theaters,1790
uk,frequent,9.0,9381.0,8.0,47.0,male,,1791
fr,occasional,2.0,1249.0,3.0,59.0,male,,1792
it,occasional,2.0,1652.0,2.0,55.0,male,,1793
fr,occasional,3.0,1277.0,2.0,70.0,male,,1794
it,occasional,1.0,1532.0,1.0,60.0,male,,1795
uk,occasional,4.0,7775.0,2.0,49.0,male,,1796
fr,occasional,1.0,2389.0,1.0,69.0,male,,1797
uk,occasional,3.0,8653.0,3.0,43.0,male,,1798
fr,occasional,1.0,2844.0,2.0,56.0,male,,1799
uk,vip,10.0,,10.0,57.0,male,,1800
uk,frequent,8.0,10561.0,7.0,54.0,female,,1801
it,occasional,2.0,1136.0,3.0,62.0,male,reading,1802
fr,occasional,2.0,2205.0,2.0,57.0,male,,1803
uk,occasional,2.0,5411.0,4.0,57.0,male,,1804
uk,frequent,4.0,11603.0,11.0,50.0,male,,1805
fr,frequent,2.0,6520.0,8.0,54.0,male,,1806
fr,frequent,3.0,6367.0,9.0,51.0,male,,1807
fr,occasional,1.0,1423.0,1.0,52.0,female,,1808
fr,occasional,1.0,1415.0,2.0,,female,,1809
fr,occasional,1.0,2085.0,3.0,49.0,female,,1810
fr,occasional,2.0,3017.0,3.0,45.0,male,,1811
fr,occasional,3.0,2282.0,1.0,58.0,female,,1812
fr,occasional,1.0,1819.0,2.0,52.0,male,,1813
fr,occasional,1.0,1121.0,3.0,71.0,male,,1814
fr,frequent,1.0,6075.0,13.0,43.0,male,,1815
fr,occasional,2.0,2248.0,1.0,69.0,female,,1816
uk,occasional,4.0,7920.0,2.0,52.0,male,,1817
fr,frequent,3.0,6631.0,16.0,49.0,female,,1818
fr,occasional,1.0,2015.0,4.0,46.0,female,,1819
it,occasional,1.0,1538.0,2.0,59.0,male,,1820
uk,frequent,6.0,10433.0,9.0,48.0,male,,1821
uk,occasional,3.0,8519.0,1.0,41.0,male,,1822
uk,occasional,5.0,7869.0,2.0,55.0,male,,1823
fr,occasional,1.0,2513.0,2.0,51.0,male,,1824
fr,occasional,1.0,1115.0,1.0,70.0,male,,1825
fr,occasional,1.0,2221.0,2.0,60.0,male,,1826
uk,occasional,4.0,7268.0,3.0,52.0,male,,1827
fr,occasional,2.0,1152.0,3.0,63.0,female,,1828
uk,frequent,4.0,9481.0,4.0,55.0,male,,1829
fr,vip,2.0,11676.0,26.0,46.0,male,,1830
fr,occasional,1.0,2205.0,2.0,50.0,female,,1831
fr,occasional,1.0,3128.0,1.0,56.0,male,,1832
fr,occasional,3.0,2519.0,1.0,49.0,female,,1833
fr,occasional,1.0,3679.0,1.0,51.0,male,theaters,1834
fr,frequent,2.0,6564.0,7.0,57.0,male,,1835
fr,frequent,3.0,5865.0,11.0,52.0,male,,1836
fr,occasional,1.0,1903.0,2.0,62.0,female,,1837
fr,occasional,1.0,2296.0,1.0,53.0,male,,1838
fr,occasional,1.0,1687.0,2.0,50.0,male,,1839
fr,frequent,1.0,5423.0,23.0,61.0,male,,1840
fr,occasional,1.0,1753.0,2.0,59.0,male,,1841
fr,occasional,1.0,2456.0,3.0,52.0,male,,1842
uk,frequent,4.0,10885.0,18.0,55.0,male,,1843
fr,occasional,1.0,-1.0,2.0,63.0,male,,1844
fr,occasional,1.0,1403.0,3.0,56.0,female,,1845
fr,occasional,1.0,1995.0,2.0,78.0,male,,1846
fr,occasional,1.0,1650.0,2.0,49.0,female,,1847
fr,occasional,1.0,2963.0,3.0,49.0,male,,1848
uk,frequent,4.0,9927.0,16.0,66.0,male,movies,1849
fr,occasional,1.0,1544.0,3.0,,male,,1850
it,occasional,1.0,1222.0,1.0,,female,,1851
fr,frequent,1.0,7001.0,11.0,64.0,female,,1852
it,occasional,1.0,1544.0,2.0,78.0,male,,1853
uk,occasional,3.0,5613.0,2.0,52.0,male,,1854
fr,occasional,2.0,206.0,2.0,38.0,male,,1855
fr,occasional,1.0,1254.0,3.0,60.0,male,,1856
fr,occasional,1.0,1821.0,1.0,64.0,male,,1857
fr,vip,4.0,9299.0,19.0,58.0,female,,1858
uk,frequent,3.0,9930.0,12.0,47.0,male,,1859
fr,occasional,1.0,1684.0,1.0,42.0,male,,1860
uk,frequent,5.0,10166.0,11.0,66.0,male,,1861
uk,occasional,2.0,6375.0,1.0,45.0,male,,1862
fr,frequent,2.0,6327.0,10.0,50.0,male,,1863
uk,frequent,6.0,9684.0,10.0,53.0,male,,1864
fr,occasional,1.0,1299.0,3.0,50.0,male,,1865
fr,occasional,1.0,,1.0,57.0,male,,1866
fr,occasional,1.0,1685.0,3.0,40.0,female,,1867
fr,occasional,1.0,2488.0,2.0,71.0,male,,1868
uk,occasional,3.0,7842.0,3.0,56.0,male,,1869
fr,frequent,2.0,6387.0,5.0,75.0,female,,1870
fr,occasional,2.0,,3.0,63.0,female,,1871
uk,vip,4.0,19914.0,11.0,68.0,male,,1872
fr,occasional,1.0,197.0,3.0,70.0,female,,1873
uk,occasional,3.0,6508.0,4.0,42.0,female,,1874
fr,occasional,1.0,2413.0,1.0,50.0,male,,1875
uk,occasional,2.0,6650.0,2.0,73.0,male,,1876
fr,occasional,1.0,2893.0,2.0,,male,,1877
fr,occasional,2.0,1823.0,3.0,32.0,female,,1878
uk,occasional,2.0,6522.0,2.0,42.0,female,,1879
fr,occasional,2.0,1495.0,3.0,58.0,male,,1880
fr,occasional,1.0,1916.0,3.0,68.0,male,movies,1881
fr,frequent,4.0,5801.0,16.0,40.0,male,,1882
fr,vip,3.0,10067.0,10.0,58.0,male,,1883
fr,occasional,1.0,2431.0,1.0,54.0,male,,1884
uk,occasional,1.0,5764.0,2.0,45.0,male,,1885
fr,vip,3.0,10307.0,13.0,53.0,male,,1886
fr,occasional,2.0,-1.0,1.0,41.0,male,,1887
fr,vip,3.0,-1.0,28.0,54.0,female,,1888
uk,frequent,3.0,10625.0,12.0,38.0,female,,1889
it,occasional,1.0,1224.0,3.0,55.0,male,,1890
fr,occasional,1.0,2049.0,3.0,62.0,female,,1891
it,occasional,2.0,1660.0,1.0,54.0,male,,1892
uk,vip,4.0,18947.0,11.0,53.0,male,,1893
fr,frequent,4.0,7047.0,4.0,56.0,female,,1894
fr,occasional,1.0,1638.0,3.0,48.0,male,,1895
uk,occasional,3.0,7888.0,1.0,61.0,male,,1896
fr,occasional,1.0,2239.0,3.0,66.0,male,,1897
it,occasional,1.0,1699.0,4.0,53.0,female,,1898
fr,vip,1.0,8245.0,15.0,47.0,male,,1899
fr,frequent,2.0,6121.0,9.0,44.0,,,1900
fr,occasional,1.0,1441.0,2.0,47.0,male,,1901
fr,occasional,1.0,585.0,2.0,44.0,male,reading,1902
fr,occasional,1.0,1732.0,1.0,65.0,male,,1903
fr,occasional,1.0,2720.0,1.0,61.0,female,,1904
fr,occasional,1.0,3327.0,2.0,64.0,male,,1905
fr,occasional,3.0,2555.0,1.0,57.0,male,,1906
fr,occasional,2.0,1325.0,4.0,53.0,male,,1907
fr,vip,4.0,10231.0,27.0,57.0,male,,1908
fr,occasional,1.0,1992.0,1.0,65.0,male,movies,1909
fr,occasional,1.0,2568.0,1.0,61.0,female,,1910
fr,occasional,3.0,1234.0,1.0,66.0,female,movies,1911
uk,occasional,2.0,8813.0,4.0,66.0,female,,1912
fr,occasional,1.0,2337.0,3.0,51.0,male,,1913
uk,frequent,4.0,9941.0,9.0,58.0,male,,1914
it,occasional,1.0,1497.0,3.0,37.0,female,movies,1915
it,occasional,1.0,1290.0,3.0,59.0,male,,1916
fr,occasional,2.0,2182.0,1.0,63.0,male,,1917
it,occasional,1.0,1738.0,1.0,72.0,female,,1918
fr,occasional,1.0,2289.0,4.0,38.0,female,reading,1919
fr,occasional,2.0,2581.0,2.0,56.0,male,,1920
uk,occasional,3.0,8874.0,2.0,45.0,male,,1921
uk,frequent,6.0,10502.0,12.0,49.0,male,,1922
fr,frequent,2.0,7132.0,6.0,64.0,male,,1923
fr,occasional,1.0,2116.0,1.0,52.0,male,,1924
fr,occasional,2.0,2180.0,1.0,61.0,male,,1925
uk,occasional,4.0,7935.0,1.0,48.0,male,,1926
fr,occasional,1.0,1173.0,1.0,48.0,male,,1927
fr,frequent,1.0,5361.0,13.0,45.0,male,,1928
fr,occasional,3.0,,2.0,40.0,female,,1929
fr,occasional,3.0,1860.0,4.0,50.0,male,,1930
fr,frequent,2.0,6771.0,10.0,45.0,female,sport,1931
uk,frequent,6.0,10199.0,8.0,61.0,male,,1932
it,occasional,1.0,1245.0,3.0,53.0,male,,1933
uk,occasional,2.0,6486.0,1.0,64.0,female,,1934
uk,occasional,3.0,8571.0,1.0,68.0,female,,1935
fr,occasional,1.0,2019.0,4.0,58.0,female,,1936
fr,occasional,1.0,2991.0,1.0,54.0,male,,1937
fr,occasional,1.0,1345.0,2.0,85.0,male,,1938
fr,occasional,1.0,1997.0,1.0,65.0,male,,1939
fr,occasional,1.0,3130.0,2.0,50.0,male,,1940
uk,occasional,2.0,8351.0,4.0,51.0,male,,1941
fr,occasional,2.0,2619.0,4.0,39.0,male,,1942
uk,occasional,4.0,6785.0,3.0,41.0,male,,1943
uk,frequent,4.0,10146.0,10.0,68.0,male,,1944
fr,frequent,3.0,6889.0,4.0,50.0,male,,1945
fr,occasional,1.0,2458.0,3.0,38.0,male,,1946
uk,occasional,4.0,8568.0,2.0,56.0,male,,1947
uk,occasional,3.0,6372.0,2.0,63.0,male,,1948
fr,frequent,3.0,6833.0,16.0,59.0,female,,1949
fr,occasional,1.0,2314.0,1.0,60.0,male,,1950
it,vip,6.0,3958.0,9.0,42.0,male,,1951
fr,occasional,1.0,1475.0,3.0,67.0,male,,1952
fr,occasional,3.0,2070.0,2.0,55.0,male,,1953
uk,occasional,2.0,7406.0,3.0,46.0,female,,1954
uk,occasional,3.0,8545.0,4.0,32.0,male,,1955
fr,occasional,1.0,1347.0,2.0,51.0,male,,1956
uk,occasional,5.0,8706.0,3.0,46.0,male,,1957
fr,occasional,1.0,2128.0,3.0,40.0,male,,1958
it,occasional,1.0,1118.0,1.0,47.0,male,,1959
fr,occasional,1.0,1554.0,1.0,58.0,male,,1960
fr,occasional,1.0,1456.0,2.0,46.0,male,,1961
it,occasional,1.0,1480.0,3.0,67.0,female,,1962
fr,occasional,1.0,1119.0,1.0,65.0,male,,1963
fr,occasional,1.0,1669.0,1.0,61.0,female,theaters,1964
fr,occasional,1.0,1572.0,3.0,58.0,male,,1965
it,occasional,1.0,1806.0,4.0,49.0,male,,1966
